Orgao Julgador;Justiça;Tribunal;Grau;PCA_AP_G;TSNE_AP_G;PCA;PCA_FF;TSNE_FF;TSNE
gab. des. luiz felipe silveira difini - tjrs;Estadual;TJRS;G2;36;650;0;;;216
vara dos feitos relativos as rel de cons de familia e suc de reg publicos e faz de conceicao do jacuipe - tjba;Estadual;TJBA;G1;0;234;0;;;216
vara judicial da comarca de lavras do sul - tjrs;Estadual;TJRS;G1;0;234;0;;;216
vara �nica de alhandra - tjpb;Estadual;TJPB;G1;0;234;0;;;216
vara �nica de tapero� - tjpb;Estadual;TJPB;G1;26;465;0;;;216
vara única de loreto - tjma;Estadual;TJMA;G1;0;234;0;;;216
02 turma civel do colegio recursal da 38ª c.j. - franca de franca - tjsp;Estadual;TJSP;TR;49;749;0;;;217
02 turma civel do colegio recursal da 41ª c.j. - ribeirao preto de ribeirao preto - tjsp;Estadual;TJSP;TR;49;750;0;;;217
03 turma civel do colegio recursal da 27ª c.j. - presidente prudente de presidente prudente - tjsp;Estadual;TJSP;TR;49;749;0;;;217
1ª vara de fazenda pública municipal - tjmg;Estadual;TJMG;G1;0;4;0;;37;4
1ª seção cível - tjmg;Estadual;TJMG;G2;36;703;0;;;217
1ª vara de feitos da fazenda pública municipal - tjmg;Estadual;TJMG;G1;0;4;0;;37;4
2ª camara de direito publico - tjce;Estadual;TJCE;G2;36;697;0;;;217
325 - tjro;Estadual;TJRO;G2;36;697;0;;;217
3ª camara de direito publico - tjce;Estadual;TJCE;G2;36;650;0;;;217
4200 - tjro;Estadual;TJRO;G2;36;697;0;;;217
5� vara mista de santa rita - tjpb;Estadual;TJPB;G1;0;139;0;;;217
gab. des. benedito pereira do nascimento - sdcr - tjmt;Estadual;TJMT;G2;36;728;0;;;217
gab. des. díocles de figueiredo - sdcr - tjmt;Estadual;TJMT;G2;36;728;0;;;217
gab. des. eduardo uhlein - tjrs;Estadual;TJRS;G2;36;697;0;;;217
gab. des. leo romi pilau júnior - tjrs;Estadual;TJRS;G2;36;728;0;;;217
gabinete do desemb. manoel soares monteiro - tjpb;Estadual;TJPB;G2;36;650;0;;;217
gabinete presidência do tribunal de justiça - tjgo;Estadual;TJGO;G2;36;650;0;;;217
machadinho do oeste - 2º juízo - tjro;Estadual;TJRO;G1;0;139;0;;;217
órgão especial - gabinete 13 - tjsc;Estadual;TJSC;G2;36;697;0;;;217
secretaria da oitava turma cï¿½vel - tjdft;Estadual;TJDFT;G2;36;697;0;;;217
secretaria da quarta turma cï¿½vel - tjdft;Estadual;TJDFT;G2;36;728;0;;;217
tribunal pleno administrativo - tjap;Estadual;TJAP;G2;36;728;0;;;217
4ª vara da fazenda pública e autarquias - tjmg;Estadual;TJMG;G1;0;4;0;;37;4
vara do termo de belém - tjal;Estadual;TJAL;G1;0;139;0;;;217
vara especializada meio ambiente - tjmt;Estadual;TJMT;G1;0;297;0;;;217
02 turma civel e criminal do colegio recursal da 17ª c.j. - votuporanga de votuporanga - tjsp;Estadual;TJSP;TR;49;754;0;;;218
03 cumulativa de lencois paulista - tjsp;Estadual;TJSP;G1;0;28;0;;;218
04 cumulativa de guaratingueta - tjsp;Estadual;TJSP;G1;0;28;0;;;218
3ª vara da comarca de itapipoca - tjce;Estadual;TJCE;G1;0;28;0;;;218
central de administração - comarca de cotriguaçu - sdcr - tjmt;Estadual;TJMT;G1;26;569;0;;;218
gabinete da desemb. maria das neves do egito de araujo - tjpb;Estadual;TJPB;G2;36;676;0;;;218
gabinete do desemb. jose di lorenzo serpa - tjpb;Estadual;TJPB;G2;36;676;0;;;218
juizado especial - 17� unidade comarca de fortaleza - parangaba - tjce;Estadual;TJCE;G1;0;28;0;;;218
juizado especial - 8ª unidade comarca de fortaleza - benfica - tjce;Estadual;TJCE;G1;0;28;0;;;218
juizado especial civel crim. de aguai - tjsp;Estadual;TJSP;JE;26;458;0;;;218
juizado especial civel crim. de ipaucu - tjsp;Estadual;TJSP;JE;26;458;0;;;218
juizado especial civel de ibiuna - tjsp;Estadual;TJSP;JE;26;639;0;;;218
juizado especial civel de nuporanga - tjsp;Estadual;TJSP;JE;26;634;0;;;218
turma civel e criminal do colegio recursal da 23ª c.j. - botucatu de botucatu - tjsp;Estadual;TJSP;TR;49;757;0;;;218
unidade judici�ria de coopera��o - univali da comarca de bigua�u - tjsc;Estadual;TJSC;JE;26;489;0;;;218
vara criminal da comarca de bra?o do norte - tjsc;Estadual;TJSC;G1;26;639;0;;;218
vara de infância e juventude de ananindeua - tjpa;Estadual;TJPA;G1;0;28;0;;;218
vara unica da comarca de palmacia - tjce;Estadual;TJCE;G1;0;28;0;;;218
vara unica de pariquera acu - tjsp;Estadual;TJSP;G1;0;28;0;;;218
02 turma criminal do i colegio recursal da capital de central - tjsp;Estadual;TJSP;TR;49;754;0;;;219
1. juizado especial de patos - tjpb;Estadual;TJPB;G1;0;255;0;;;219
13ª vara criminal - tjmt;Estadual;TJMT;G1;0;255;0;;;219
14ª vara de trânsito - extinta - tjmg;Estadual;TJMG;G1;0;255;0;;;219
192 - tjro;Estadual;TJRO;G2;36;669;0;;;219
1ª vara cível, criminal e da infância e da juventude da comarca de são joão nepomuceno - tjmg;Estadual;TJMG;G1;0;255;0;;;219
1ª vara criminal (juizado esp. criminal) - alta floresta do oeste - tjro;Estadual;TJRO;JE;26;462;0;;;219
1ª vara criminal (juizado esp. criminal) - buritis - tjro;Estadual;TJRO;JE;26;462;0;;;219
1ª vara criminal do foro regional sarandi - porto alegre - tjrs;Estadual;TJRS;JE;26;462;0;;;219
1ª vara da auditoria militar - porto velho - fórum geral - tjro;Estadual;TJRO;G1;0;255;0;;;219
1ª vara de crimes contra a criança e o adolescente da capital - tjpe;Estadual;TJPE;G1;0;255;0;;;219
1ª vara de delito de trafico de drogas da comarca de fortaleza - tjce;Estadual;TJCE;G1;0;255;0;;;219
1ª vara do juizado especial criminal - são francisco do guaporé - tjro;Estadual;TJRO;JE;26;462;0;;;219
1ª vara especializada em crime de trânsito - tjam;Estadual;TJAM;G1;0;255;0;;;219
1ª vara mista de patos - tjpb;Estadual;TJPB;JE;26;462;0;;;219
1a. vara criminal e dos delitos de trï¿½nsito do paranoï¿½ - tjdft;Estadual;TJDFT;G1;0;255;0;;;219
1º grupo de câmaras criminais - tjsp;Estadual;TJSP;G2;36;669;0;;;219
1º juizado especial criminal - pimenta bueno - tjro;Estadual;TJRO;JE;26;462;0;;;219
1º juizado especializado da violência doméstica - tjam;Estadual;TJAM;G1;0;255;0;;;219
1º vara juizado especial criminal / santa luzia - tjro;Estadual;TJRO;JE;26;462;0;;;219
1vara peixoto de azevedo - tjmt;Estadual;TJMT;G1;0;255;0;;;219
2. juizado especial de sousa - tjpb;Estadual;TJPB;G1;0;255;0;;;219
20ª unidade de juizado especial criminal da comarca de fortaleza - tjce;Estadual;TJCE;JE;26;462;0;;;219
2ª unidade jurisdicional - 4º juiz de direito do jesp crime - tjmg;Estadual;TJMG;JE;26;462;0;;;219
2ª vara criminal de timon - tjma;Estadual;TJMA;G1;0;255;0;;;219
2ª vara da comarca de iguatu - tjce;Estadual;TJCE;G1;0;255;0;;;219
2ª vara da comarca de massape - tjce;Estadual;TJCE;G1;0;255;0;;;219
2ª vara do tribunal do júri - porto velho - fórum geral - tjro;Estadual;TJRO;G1;0;255;0;;;219
2ï¿½ vara criminal de planaltina - tjdft;Estadual;TJDFT;G1;0;255;0;;;219
2º grupo de câmaras de direito criminal - gab.10 - tjsc;Estadual;TJSC;G2;36;669;0;;;219
2º juizado especial misto de sousa - tjpb;Estadual;TJPB;JE;26;462;0;;;219
3ª vara criminal - tjal;Estadual;TJAL;G1;0;255;0;;;219
3ª vara da comarca de crateus - tjce;Estadual;TJCE;G1;0;255;0;;;219
3ª vara da comarca de eusebio - tjce;Estadual;TJCE;G1;0;255;0;;;219
3ª vara da comarca de morada nova - tjce;Estadual;TJCE;G1;0;255;0;;;219
3ª vara da comarca de taua - tjce;Estadual;TJCE;G1;0;255;0;;;219
3º grupo de câmaras criminais - tjsp;Estadual;TJSP;G2;36;669;0;;;219
3º vara criminal sinop - tjmt;Estadual;TJMT;G1;0;255;0;;;219
4ª vara criminal de campina grande - tjpb;Estadual;TJPB;JE;26;462;0;;;219
4ª vara do juri da comarca de fortaleza - tjce;Estadual;TJCE;G1;0;255;0;;;219
4º grupo de câmaras criminais - tjsp;Estadual;TJSP;G2;36;669;0;;;219
6º grupo de câmaras criminais - tjsp;Estadual;TJSP;G2;36;669;0;;;219
7ï¿½ vara criminal de brasï¿½lia - tjdft;Estadual;TJDFT;G1;0;255;0;;;219
7º grupo de câmaras criminais - tjsp;Estadual;TJSP;G2;36;669;0;;;219
8º grupo de câmaras criminais - tjsp;Estadual;TJSP;G2;36;669;0;;;219
cartório do juizado esp. cível e criminal de delmiro gouveia - tjal;Estadual;TJAL;JE;26;462;0;;;219
colatina - 2ª vara criminal - tjes;Estadual;TJES;G1;0;255;0;;;219
colegiado recursal - 1ª turma recursal - tjes;Estadual;TJES;TR;49;754;0;;;219
foro de arapiraca - juizado violência doméstica c/ mulher - tjal;Estadual;TJAL;G1;0;255;0;;;219
gabinete da exma. sra. desembargadora sandra de santis mendes de farias mello - tjdft;Estadual;TJDFT;G2;36;669;0;;;219
gabinete do desem. genesio gomes pereira filho - tjpb;Estadual;TJPB;G2;36;669;0;;;219
gabinete do desem. manoel paulino da luz - tjpb;Estadual;TJPB;G2;36;669;0;;;219
gabinete do desem. oswaldo trigueiro do valle filho - tjpb;Estadual;TJPB;G2;36;669;0;;;219
gabinete do dr. francisco alexandre ferreira mendes neto - convocado - tjmt;Estadual;TJMT;G2;36;669;0;;;219
gabinete do exmo. sr. desembargador george lopes leite - tjdft;Estadual;TJDFT;G2;36;669;0;;;219
gabinete presidência da turma recursal - tjro;Estadual;TJRO;TR;49;754;0;;;219
jesp criminal - tjmg;Estadual;TJMG;G1;0;255;0;;;219
juizado da violência doméstica - novo hamburgo - tjrs;Estadual;TJRS;G1;0;255;0;;;219
juizado da violência doméstica - pelotas - tjrs;Estadual;TJRS;G1;0;255;0;;;219
juizado da violência doméstica - santa maria - tjrs;Estadual;TJRS;G1;0;255;0;;;219
juizado especial - 19� unidade comarca de fortaleza - serrinha - tjce;Estadual;TJCE;G1;0;255;0;;;219
juizado especial civel crim. de bilac - tjsp;Estadual;TJSP;JE;26;462;0;;;219
juizado especial civel crim. de cananeia - tjsp;Estadual;TJSP;JE;26;462;0;;;219
juizado especial civel crim. de descalvado - tjsp;Estadual;TJSP;JE;26;462;0;;;219
juizado especial civel crim. de itariri - tjsp;Estadual;TJSP;JE;26;462;0;;;219
juizado especial civel crim. de salesopolis - tjsp;Estadual;TJSP;JE;26;462;0;;;219
juizado especial civel e criminal agua boa - tjmt;Estadual;TJMT;JE;26;462;0;;;219
juizado especial civel e criminal alto araguaia - tjmt;Estadual;TJMT;JE;26;462;0;;;219
juizado especial civel e criminal campo novo do parecis - tjmt;Estadual;TJMT;JE;26;462;0;;;219
juizado especial crime da comarca de luz - tjmg;Estadual;TJMG;JE;26;462;0;;;219
juizado especial crime da comarca de manhumirim - tjmg;Estadual;TJMG;JE;26;462;0;;;219
juizado especial crime de monte santo de minas - tjmg;Estadual;TJMG;G1;0;255;0;;;219
juizado especial criminal de guarabira - tjpb;Estadual;TJPB;G1;0;255;0;;;219
juizado especial criminal do distrito judiciário da zona norte (inativo) - tjrn;Estadual;TJRN;JE;26;462;0;;;219
juizado especial criminal unificado - tjmt;Estadual;TJMT;JE;26;462;0;;;219
juizado especial do meio ambiente de marabá - tjpa;Estadual;TJPA;JE;26;462;0;;;219
juizado especial do meio ambiente de santarém - tjpa;Estadual;TJPA;JE;26;462;0;;;219
juizo do juizado especial da infância e juventude de palmas - tjto;Estadual;TJTO;G1;0;255;0;;;219
oitava vara criminal - tjmt;Estadual;TJMT;G1;0;255;0;;;219
quinta vara criminal - tjmt;Estadual;TJMT;G1;0;255;0;;;219
são mateus - plantão - audiência de custódia - tjes;Estadual;TJES;G1;0;255;0;;;219
segunda vara criminal - tjmt;Estadual;TJMT;G1;0;255;0;;;219
terceira vara criminal e cível - tjmt;Estadual;TJMT;G1;0;255;0;;;219
tribunal do jï¿½ri de brasï¿½lia - tjdft;Estadual;TJDFT;G1;0;255;0;;;219
turma criminal do ii colegio recursal da capital de santana - tjsp;Estadual;TJSP;TR;49;754;0;;;219
unidade jurisdicional-2º juiz direito jesp -feitos criminais - tjmg;Estadual;TJMG;JE;26;642;0;;;219
vara criminal da comarca de tubar�o - pg3 - tjsc;Estadual;TJSC;G1;0;255;0;;;219
vara criminal e dos delitos de trï¿½nsito de sobradinho - tjdft;Estadual;TJDFT;G1;0;255;0;;;219
vara criminal primavera do leste - tjmt;Estadual;TJMT;G1;0;255;0;;;219
vara de crimes contra a criança e adolescente - tjmg;Estadual;TJMG;G1;0;255;0;;;219
01 civel de araraquara - tjsp;Estadual;TJSP;G1;0;19;0;;;22
01 familia sucessoes de campinas - tjsp;Estadual;TJSP;G1;0;19;0;;;22
01 familia sucessoes de santana - tjsp;Estadual;TJSP;G1;0;19;0;;;22
02 familia sucessoes de marilia - tjsp;Estadual;TJSP;G1;0;19;0;;;22
04 familia sucessoes de santo andre - tjsp;Estadual;TJSP;G1;0;19;0;;;22
11� vara c�vel da capital - tjpb;Estadual;TJPB;G1;0;19;0;;;22
1ª vara cível e juizado especial cível - tjmg;Estadual;TJMG;G1;0;19;0;;;22
2� vara de familia e sucessoes da comarca de sobral - tjce;Estadual;TJCE;G1;0;19;0;;;22
2? vara de fam?lia e de ?rf?os e sucess?es de planaltina - tjdft;Estadual;TJDFT;G1;0;19;0;;;22
23ª vara cível - tjmg;Estadual;TJMG;G1;0;19;0;;;22
29ª vara cível - tjmg;Estadual;TJMG;G1;0;19;0;;;22
2ª câmara reservada de direito empresarial - tjsp;Estadual;TJSP;G2;36;694;0;;;22
3� vara mista de sousa - tjpb;Estadual;TJPB;G1;0;19;0;;;22
4? vara de fam?lia e de ?rf?os e sucess?es de ceil?ndia - tjdft;Estadual;TJDFT;G1;0;19;0;;;22
5ª vara de família - porto alegre - tjrs;Estadual;TJRS;G1;0;19;0;;;22
colatina - 3ª vara família, órfãos e sucessões - tjes;Estadual;TJES;G1;0;19;0;;;22
juizado especial - 15ª unidade comarca de fortaleza - barra do ceara - tjce;Estadual;TJCE;G1;0;19;0;;;22
juizado especial c�vel da comarca de crici�ma - tjsc;Estadual;TJSC;JE;26;558;0;;;22
vara adjunta do jec - iraí - tjrs;Estadual;TJRS;JE;26;558;0;;;22
vara unica marcelância - tjmt;Estadual;TJMT;G1;0;19;0;;;22
026 - gabinete des. arthur josé neiva de almeida - tjes;Estadual;TJES;G2;36;650;0;;;220
12º cejusc vitória - centro judiciário de solução de conflitos - tjes;Estadual;TJES;G1;0;290;0;;;220
18ª vara criminal da capital - tjpe;Estadual;TJPE;G1;0;290;0;;;220
1ª turma recursal - gabinete 3 - tjes;Estadual;TJES;TR;48;760;0;;;220
25? vara c?vel de bras?lia - tjdft;Estadual;TJDFT;G1;0;349;0;;;220
2ª câmara de direito público - tjpi;Estadual;TJPI;G2;36;682;0;;;220
2ª vara cível, criminal e de execuções penais da comarca de brumadinho - tjmg;Estadual;TJMG;G1;0;290;0;;;220
3ª câmara de direito público - tjpi;Estadual;TJPI;G2;36;650;0;;;220
central de administração - comarca de alto garças - sdcr - tjmt;Estadual;TJMT;G1;26;536;0;;;220
central de administração - comarca de juara - sdcr - tjmt;Estadual;TJMT;G1;26;609;0;;;220
central de administração - comarca de juscimeira - sdcr - tjmt;Estadual;TJMT;G1;0;290;0;;;220
dist. est. arq. fernando de noronha - tjpe;Estadual;TJPE;G1;0;290;0;;;220
luzia nadja guimaraes nascimento - tjpa;Estadual;TJPA;G2;36;650;0;;;220
órgão especial - porto alegre - tjrs;Estadual;TJRS;G2;36;650;0;;;220
plantão fim semana/feriado-201-uap - tjmg;Estadual;TJMG;G2;36;684;0;;;220
presidencia - tjce;Estadual;TJCE;G2;36;650;0;;;220
presidência - tjrn;Estadual;TJRN;G2;36;650;0;;;220
roberto goncalves de moura - tjpa;Estadual;TJPA;G2;36;663;0;;;220
secretaria da presidência - tjap;Estadual;TJAP;G2;36;681;0;;;220
vara criminal da comarca de são sebastião do paraíso - tjmg;Estadual;TJMG;G1;0;349;-1;;;220
vara especializada em ação civil pública e ação popular - sdcr - tjmt;Estadual;TJMT;G1;0;290;0;;;220
vara judicial - espumoso - tjrs;Estadual;TJRS;G1;26;464;0;;;220
02ª unidade jurisdicional cível - tjmg;Estadual;TJMG;JE;26;487;0;;;221
1? juizado especial c?vel de ?guas claras - tjdft;Estadual;TJDFT;JE;26;503;0;;;221
10ª unidade jurisdicional cível do juizado especial cível - unidade francisco sales da comarca de belo horizonte - tjmg;Estadual;TJMG;JE;26;487;0;;;221
10ª vsje do consumidor (vespertino) - tjba;Estadual;TJBA;JE;26;487;0;;;221
11� unidade de juizado especial civel da comarca de fortaleza - tjce;Estadual;TJCE;JE;26;487;0;;;221
11ª câmara de direito privado - tjsp;Estadual;TJSP;G2;36;666;0;;;221
11ª vsje do consumidor (matutino) - tjba;Estadual;TJBA;JE;26;487;0;;;221
12ª vsje do consumidor (vespertino) - tjba;Estadual;TJBA;JE;26;487;0;;;221
13ª câmara de direito privado - tjsp;Estadual;TJSP;G2;36;666;0;;;221
13ª vsje do consumidor (matutino) - tjba;Estadual;TJBA;JE;26;487;0;;;221
14� vara civel da comarca de fortaleza - tjce;Estadual;TJCE;G1;0;231;0;;;221
14ª câmara de direito privado - tjsp;Estadual;TJSP;G2;36;666;0;;;221
14ª vsje do consumidor (vespertino) - tjba;Estadual;TJBA;JE;26;487;0;;;221
15ª câmara de direito privado - tjsp;Estadual;TJSP;G2;36;666;0;;;221
15ª vsje do consumidor (matutino) - tjba;Estadual;TJBA;JE;26;487;0;;;221
16ª câmara de direito privado - tjsp;Estadual;TJSP;G2;36;666;0;;;221
16ª vsje do consumidor (vespertino) - tjba;Estadual;TJBA;JE;26;487;0;;;221
17ª câmara de direito privado - tjsp;Estadual;TJSP;G2;36;666;0;;;221
18ª câmara de direito privado - tjsp;Estadual;TJSP;G2;36;666;0;;;221
18ª vsje do consumidor (vespertino) - tjba;Estadual;TJBA;JE;26;487;0;;;221
19ª câmara de direito privado - tjsp;Estadual;TJSP;G2;36;666;0;;;221
19ª vsje do consumidor (matutino) - tjba;Estadual;TJBA;JE;26;487;0;;;221
1ª turma recursal - juizados especiais civeis e criminais - tjce;Estadual;TJCE;TR;49;743;0;;;221
1ª turma recursal - tjrn;Estadual;TJRN;TR;48;760;-1;;;221
1ª unidade jurisdicional cível do juizado especial cível - unidade francisco sales da comarca de belo horizonte - tjmg;Estadual;TJMG;JE;26;487;0;;;221
1ª vara do sistema dos juizados - feira de santana - tjba;Estadual;TJBA;JE;26;487;0;;;221
1ª vara do sistema dos juizados - jacobina - tjba;Estadual;TJBA;JE;26;574;0;;;221
1ª vsje do consumidor (matutino) - tjba;Estadual;TJBA;JE;26;487;0;;;221
1º juizado especial cível - ariquemes - tjro;Estadual;TJRO;JE;26;487;0;;;221
1º juizado especial cível - cacoal - tjro;Estadual;TJRO;JE;26;503;0;;;221
2� turma recursal - juizados especiais civeis e criminais - tjce;Estadual;TJCE;TR;48;743;-1;;;221
20ª câmara de direito privado - tjsp;Estadual;TJSP;G2;36;666;0;;;221
21ª câmara de direito privado - tjsp;Estadual;TJSP;G2;36;666;0;;;221
22ª câmara de direito privado - tjsp;Estadual;TJSP;G2;36;666;0;;;221
23ª câmara de direito privado - tjsp;Estadual;TJSP;G2;36;666;0;;;221
24ª câmara cível - regime de exceção - porto alegre - tjrs;Estadual;TJRS;G2;36;666;0;;;221
25ª câmara de direito privado - tjsp;Estadual;TJSP;G2;36;666;0;;;221
26ª câmara de direito privado - tjsp;Estadual;TJSP;G2;36;666;0;;;221
27ª câmara de direito privado - tjsp;Estadual;TJSP;G2;36;666;0;;;221
29ª câmara de direito privado - tjsp;Estadual;TJSP;G2;36;666;0;;;221
2ª turma recursal - tjrn;Estadual;TJRN;TR;48;743;-1;;;221
2ª vara do sistema dos juizados - jacobina - tjba;Estadual;TJBA;JE;26;574;0;;;221
2ª vara do sistema dos juizados - serrinha - tjba;Estadual;TJBA;JE;26;574;0;;;221
2ª vara do sistema dos juizados - tjba;Estadual;TJBA;JE;26;487;0;;;221
2ª vsje do consumidor (vespertino) - tjba;Estadual;TJBA;JE;26;487;0;;;221
2º juizado especial cível de campina grande - tjpb;Estadual;TJPB;JE;26;503;0;;;221
2º juizado especial cível/criminal - tjmg;Estadual;TJMG;JE;26;487;0;;;221
3 º juizado especial civel de aracaju - tjse;Estadual;TJSE;JE;25;458;-1;;;221
30� vara civel da comarca de fortaleza - tjce;Estadual;TJCE;G1;0;231;-1;;;221
31ª câmara de direito privado - tjsp;Estadual;TJSP;G2;36;666;0;;;221
35ª câmara de direito privado - tjsp;Estadual;TJSP;G2;36;666;0;;;221
37ª câmara de direito privado - tjsp;Estadual;TJSP;G2;36;666;0;;;221
38ª câmara de direito privado - tjsp;Estadual;TJSP;G2;36;666;0;;;221
3ª turma recursal - tjrn;Estadual;TJRN;TR;48;743;0;;;221
3ª turma recursal dos juizados especiais - tjgo;Estadual;TJGO;TR;49;743;0;;;221
3ª unidade jurisdicional cível do juizado especial cível - unidade francisco sales da comarca de belo horizonte - tjmg;Estadual;TJMG;JE;26;487;0;;;221
3ª vara de direito bancário da região metropolitana de florianópolis - tjsc;Estadual;TJSC;G1;0;342;0;;;221
3ª vsje do consumidor (matutino) - tjba;Estadual;TJBA;JE;26;487;0;;;221
4ª turma recursal - gabinete 1 - tjes;Estadual;TJES;TR;49;769;0;;;221
4ª turma recursal - gabinete 2 - tjes;Estadual;TJES;TR;49;769;0;;;221
4ª turma recursal - gabinete 3 - tjes;Estadual;TJES;TR;49;769;0;;;221
4ª turma recursal - juizados especiais civeis e criminais - tjce;Estadual;TJCE;TR;49;743;0;;;221
4ª vsje do consumidor (vespertino) - tjba;Estadual;TJBA;JE;26;487;0;;;221
4º juizado especial cível e das relações de consumo de são luís - tjma;Estadual;TJMA;JE;26;574;0;;;221
5ª unidade jurisdicional cível do juizado especial cível - unidade francisco sales da comarca de belo horizonte - tjmg;Estadual;TJMG;JE;25;487;-1;;;221
5ª vsje do consumidor (matutino) - tjba;Estadual;TJBA;JE;26;487;0;;;221
6� turma recursal dos juizados especiais - tjce;Estadual;TJCE;TR;49;770;0;;;221
6ª vsje do consumidor (vespertino) - tjba;Estadual;TJBA;JE;26;487;0;;;221
7ª vsje do consumidor (matutino) - tjba;Estadual;TJBA;JE;26;487;0;;;221
