;case: orgao_mun;14;195;287;864;899;1146;1156;1209;6191;7724;8826;9633;9985;10739;11049;11068;11428;12467;12480;12734;2;268;268:269;268:277;268:281;268:284;268:303;268:308;268:316;268:334;268:412;2:1106;2:12133;2:158;2:175;2:197;2:214;385;385:406;total;cluster;count
1274;FAZENDA RIO GRANDE - VARA CRIMINAL - TJPR;0.0;0.0;0.92;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.01;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01;0.0;0.43;0.24;0.02;0.03;0.0;0.0;0.21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06;0.0;0.013;-1;-1
1275;FEIRA NOVA - TJSE;0.083;0.042;0.198;0.021;0.25;0.0;0.0;0.021;0.0;0.0;0.323;0.0;0.052;0.0;0.0;0.0;0.0;0.0;0.0;0.01;0.0;0.0;0.0;0.021;0.156;0.01;0.0;0.0;0.0;0.01;0.0;0.458;0.0;0.323;0.0;0.0;0.0;0.021;0.0;0.006;-1;-1
1276;FORMOSA DO OESTE - JUÍZO ÚNICO - TJPR;0.101;0.011;0.369;0.0;0.235;0.0;0.011;0.017;0.0;0.0;0.134;0.0;0.123;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011;0.0;0.034;0.212;0.089;0.022;0.0;0.0;0.011;0.0;0.469;0.0;0.134;0.0;0.0;0.011;0.006;0.0;0.012;-1;-1
1277;FORO COLÔNIA LEOPOLDINA - VARA DO ÚNICO OFÍCIO COLÔNIA LEOPOLDINA - TJAL;0.042;0.007;0.424;0.0;0.218;0.0;0.002;0.014;0.0;0.014;0.241;0.007;0.032;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005;0.0;0.093;0.206;0.002;0.0;0.005;0.002;0.118;0.002;0.287;0.0;0.1;0.007;0.03;0.132;0.012;0.0;0.028;-1;-1
1278;FORO DE ANADIA - VARA DO ÚNICO OFÍCIO DE ANADIA - TJAL;0.014;0.0;0.437;0.005;0.356;0.0;0.027;0.072;0.0;0.0;0.063;0.0;0.027;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18;0.131;0.0;0.0;0.009;0.0;0.113;0.0;0.234;0.0;0.068;0.0;0.018;0.176;0.072;0.0;0.014;-1;-1
1279;FORO DE ARAPIRACA - 10ª VARA DE ARAPIRACA / FAMÍLIA E SUCESSÕES - TJAL;0.0;0.0;0.0;0.0;0.894;0.0;0.0;0.0;0.0;0.0;0.106;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.447;0.0;0.011;0.0;0.043;0.5;0.0;0.0;0.006;-1;-1
1280;FORO DE ARAPIRACA - 2ª VARA DE ARAPIRACA / CÍVEL RESIDUAL - TJAL;0.0;0.0;0.0;0.0;0.343;0.0;0.0;0.0;0.0;0.02;0.627;0.0;0.01;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.696;0.0;0.284;0.02;0.0;0.0;0.0;0.0;0.007;-1;-1
1281;FORO DE ARAPIRACA - 3ª VARA DE ARAPIRACA / CÍVEL RESIDUAL - TJAL;0.003;0.003;0.0;0.0;0.499;0.0;0.306;0.0;0.0;0.021;0.156;0.0;0.013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.694;0.0;0.1;0.0;0.142;0.063;0.0;0.0;0.025;-1;-1
1282;FORO DE ARAPIRACA - 5ª VARA DE ARAPIRACA / CRIMINAL - TJAL;0.001;0.0;0.979;0.0;0.001;0.0;0.0;0.012;0.0;0.0;0.0;0.007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002;0.0;0.146;0.655;0.036;0.001;0.0;0.005;0.124;0.029;0.0;0.0;0.0;0.0;0.0;0.0;0.001;0.001;0.069;-1;-1
1283;FORO DE ARAPIRACA - 6ª VARA DE ARAPIRACA / CÍVEL RESIDUAL - TJAL;0.0;0.0;0.0;0.0;0.276;0.0;0.018;0.0;0.0;0.009;0.649;0.0;0.047;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.721;0.0;0.218;0.049;0.0;0.011;0.0;0.0;0.029;-1;-1
1284;FORO DE ARAPIRACA - 8ª VARA CRIMINAL DE ARAPIRACA - TJAL;0.0;0.0;0.827;0.0;0.003;0.0;0.0;0.17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.017;0.0;0.09;0.682;0.038;0.0;0.0;0.0;0.131;0.0;0.003;0.0;0.0;0.0;0.0;0.0;0.038;0.0;0.019;-1;-1
1285;FORO DE ARAPIRACA - 9ª VARA DE ARAPIRACA / FAMÍLIA E SUCESSÕES - TJAL;0.0;0.0;0.583;0.0;0.048;0.0;0.0;0.363;0.0;0.0;0.002;0.004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.081;0.024;0.011;0.0;0.0;0.002;0.498;0.004;0.048;0.0;0.0;0.002;0.0;0.0;0.33;0.0;0.035;-1;-1
1286;FORO DE BATALHA - VARA DO ÚNICO OFÍCIO DE BATALHA - TJAL;0.01;0.007;0.286;0.003;0.266;0.0;0.045;0.014;0.0;0.003;0.328;0.014;0.024;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003;0.0;0.11;0.072;0.003;0.0;0.01;0.0;0.093;0.01;0.272;0.0;0.293;0.01;0.038;0.069;0.01;0.003;0.019;-1;-1
1287;FORO DE BOCA DA MATA - VARA DO ÚNICO OFÍCIO DE BOCA DA MATA - TJAL;0.082;0.0;0.395;0.0;0.259;0.0;0.014;0.054;0.0;0.014;0.122;0.014;0.041;0.0;0.0;0.007;0.0;0.0;0.0;0.0;0.0;0.014;0.0;0.136;0.136;0.007;0.007;0.007;0.007;0.116;0.007;0.17;0.0;0.17;0.0;0.109;0.082;0.034;0.0;0.01;-1;-1
1288;FORO DE CAJUEIRO - VARA DO ÚNICO OFÍCIO DE CAJUEIRO - TJAL;0.155;0.005;0.399;0.0;0.211;0.0;0.019;0.0;0.0;0.0;0.188;0.0;0.023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005;0.0;0.094;0.197;0.0;0.0;0.0;0.014;0.08;0.014;0.183;0.0;0.211;0.0;0.117;0.085;0.0;0.0;0.014;-1;-1
1289;FORO DE CAMPO ALEGRE - VARA DO ÚNICO OFÍCIO DE CAMPO ALEGRE - TJAL;0.408;0.0;0.281;0.003;0.131;0.0;0.014;0.022;0.0;0.014;0.022;0.0;0.106;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003;0.0;0.083;0.058;0.008;0.0;0.025;0.0;0.094;0.014;0.192;0.0;0.439;0.0;0.011;0.056;0.017;0.0;0.023;-1;-1
1290;FORO DE CORURIPE - 2º VARA DE CORURIPE - TJAL;0.06;0.009;0.2;0.005;0.247;0.0;0.028;0.019;0.0;0.005;0.344;0.0;0.084;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.047;0.051;0.005;0.0;0.009;0.0;0.088;0.009;0.326;0.0;0.26;0.009;0.051;0.135;0.009;0.0;0.014;-1;-1
1291;FORO DE DELMIRO GOUVEIA - 1º VARA DE DELMIRO GOUVEIA / INFÂNCIA E JUVENTUDE - TJAL;0.062;0.0;0.46;0.0;0.213;0.0;0.005;0.019;0.0;0.009;0.171;0.009;0.047;0.0;0.0;0.0;0.0;0.005;0.0;0.0;0.0;0.005;0.0;0.104;0.265;0.009;0.005;0.024;0.0;0.071;0.0;0.27;0.0;0.085;0.0;0.052;0.1;0.009;0.0;0.014;-1;-1
1292;FORO DE DELMIRO GOUVEIA - 2º VARA DE DELMIRO GOUVEIA / ENTORPECENTES - TJAL;0.058;0.0;0.36;0.0;0.291;0.0;0.012;0.122;0.0;0.012;0.093;0.006;0.047;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.076;0.163;0.012;0.012;0.064;0.017;0.093;0.0;0.262;0.0;0.11;0.0;0.041;0.099;0.052;0.0;0.011;-1;-1
1293;FORO DE GIRAU DO PONCIANO - VARA DE ÚNICO OFÍCIO DE GIRAU DO PONCIANO - TJAL;0.01;0.01;0.454;0.0;0.205;0.0;0.0;0.024;0.0;0.005;0.259;0.0;0.034;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02;0.439;0.0;0.0;0.0;0.0;0.01;0.0;0.376;0.0;0.132;0.01;0.0;0.0;0.015;0.0;0.013;-1;-1
1294;FORO DE IGACI - VARA DO ÚNICO OFÍCIO DE IGACI - TJAL;0.012;0.0;0.544;0.0;0.287;0.0;0.035;0.035;0.0;0.023;0.041;0.0;0.023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.158;0.216;0.0;0.0;0.006;0.0;0.181;0.0;0.181;0.0;0.053;0.006;0.029;0.152;0.018;0.0;0.011;-1;-1
1295;FORO DE JOAQUIM GOMES - VARA DO ÚNICO OFÍCIO DE JOAQUIM GOMES - TJAL;0.012;0.0;0.19;0.002;0.313;0.0;0.387;0.015;0.001;0.004;0.03;0.001;0.045;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05;0.112;0.002;0.0;0.0;0.0;0.027;0.001;0.733;0.0;0.036;0.002;0.002;0.02;0.015;0.0;0.067;-1;-1
1296;FORO DE MACEIÓ - 12ª VARA CRIMINAL DA CAPITAL - TJAL;0.0;0.0;0.962;0.0;0.0;0.0;0.0;0.034;0.0;0.0;0.0;0.004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008;0.0;0.183;0.229;0.0;0.011;0.004;0.015;0.511;0.023;0.0;0.0;0.0;0.0;0.0;0.0;0.015;0.0;0.017;-1;-1
1297;FORO DE MACEIÓ - 15ª VARA CÍVEL DA CAPITAL / FAZENDA MUNICIPAL - TJAL;0.838;0.0;0.0;0.0;0.148;0.0;0.0;0.0;0.0;0.0;0.009;0.0;0.005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.997;0.003;0.0;0.0;0.0;0.0;0.037;-1;-1
1298;FORO DE MACEIÓ - 2ª VARA CRIMINAL DA CAPITAL - TJAL;0.0;0.0;0.914;0.0;0.0;0.0;0.0;0.02;0.0;0.0;0.0;0.023;0.04;0.0;0.0;0.003;0.0;0.0;0.0;0.0;0.0;0.023;0.0;0.126;0.451;0.003;0.009;0.0;0.0;0.379;0.003;0.0;0.0;0.0;0.0;0.0;0.0;0.006;0.0;0.023;-1;-1
1299;FORO DE MACEIÓ - 2ª VARA CÍVEL DA CAPITAL - TJAL;0.004;0.002;0.0;0.001;0.457;0.0;0.2;0.0;0.0;0.006;0.284;0.0;0.045;0.0;0.0;0.0;0.0;0.001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.776;0.002;0.066;0.047;0.074;0.035;0.0;0.0;0.072;-1;-1
1300;FORO DE MACEIÓ - 4ª VARA CRIMINAL DA CAPITAL - TJAL;0.0;0.0;0.94;0.0;0.0;0.0;0.0;0.009;0.0;0.0;0.0;0.018;0.03;0.0;0.0;0.003;0.0;0.0;0.0;0.0;0.0;0.021;0.0;0.261;0.297;0.0;0.0;0.0;0.009;0.405;0.006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.022;-1;-1
1301;FORO DE MACEIÓ - 5ª VARA CÍVEL DA CAPITAL - TJAL;0.007;0.009;0.0;0.007;0.448;0.0;0.33;0.0;0.0;0.011;0.148;0.0;0.031;0.0;0.0;0.0;0.0;0.009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.635;0.0;0.159;0.002;0.146;0.058;0.0;0.0;0.029;-1;-1
1302;FORO DE MACEIÓ - 6ª VARA CÍVEL DA CAPITAL - TJAL;0.009;0.009;0.002;0.0;0.496;0.0;0.225;0.0;0.0;0.007;0.201;0.0;0.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.683;0.0;0.1;0.017;0.157;0.044;0.0;0.0;0.035;-1;-1
1303;FORO DE MACEIÓ - 7ª VARA CRIMINAL DA CAPITAL / TRIBUNAL DO JÚRI - TJAL;0.0;0.0;0.971;0.0;0.0;0.0;0.0;0.02;0.0;0.0;0.0;0.005;0.0;0.0;0.0;0.005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.426;0.505;0.0;0.005;0.0;0.005;0.0;0.049;0.0;0.0;0.0;0.0;0.0;0.0;0.01;0.0;0.013;-1;-1
1304;FORO DE MAJOR ISIDORO - VARA DO ÚNICO OFÍCIO DE MAJOR ISIDORO - TJAL;0.062;0.01;0.495;0.0;0.183;0.0;0.005;0.034;0.0;0.005;0.159;0.005;0.043;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.072;0.312;0.0;0.0;0.014;0.005;0.106;0.0;0.197;0.0;0.144;0.0;0.038;0.077;0.034;0.0;0.013;-1;-1
1305;FORO DE MARAGOGI - VARA DE ÚNICO OFÍCIO DO MARAGOGI - TJAL;0.156;0.003;0.251;0.008;0.254;0.0;0.022;0.093;0.0;0.003;0.131;0.005;0.071;0.0;0.0;0.003;0.0;0.0;0.0;0.0;0.0;0.003;0.0;0.077;0.085;0.005;0.0;0.003;0.003;0.085;0.0;0.311;0.0;0.161;0.005;0.005;0.164;0.093;0.0;0.024;-1;-1
1306;FORO DE MARAVILHA - VARA DO ÚNICO OFÍCIO DE MARAVILHA - TJAL;0.0;0.013;0.6;0.0;0.227;0.0;0.0;0.013;0.0;0.0;0.093;0.0;0.053;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.573;0.04;0.0;0.0;0.0;0.0;0.0;0.267;0.0;0.107;0.0;0.0;0.0;0.013;0.0;0.005;-1;-1
1307;FORO DE MARECHAL DEODORO - 1ª VARA CÍVEL E CRIMINAL/INF. E JUVENTUDE DE MARECHAL DEODORO - TJAL;0.131;0.002;0.221;0.002;0.333;0.0;0.044;0.023;0.002;0.002;0.168;0.014;0.051;0.0;0.0;0.002;0.0;0.005;0.0;0.0;0.0;0.005;0.0;0.041;0.076;0.005;0.005;0.011;0.002;0.085;0.009;0.283;0.0;0.23;0.028;0.085;0.117;0.018;0.0;0.028;-1;-1
1308;FORO DE MATA GRANDE - VARA DO ÚNICO OFÍCIO DE MATA GRANDE - TJAL;0.015;0.004;0.312;0.002;0.234;0.0;0.002;0.011;0.0;0.011;0.334;0.007;0.069;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004;0.0;0.145;0.122;0.004;0.0;0.004;0.007;0.037;0.0;0.417;0.0;0.152;0.002;0.033;0.065;0.007;0.0;0.035;-1;-1
1309;FORO DE MATRIZ DE CAMARAGIBE - VARA DO ÚNICO OFÍCIO DE MATRIZ DE CAMARAGIBE - TJAL;0.042;0.0;0.483;0.0;0.266;0.0;0.035;0.014;0.0;0.0;0.133;0.007;0.021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.014;0.0;0.105;0.203;0.0;0.0;0.0;0.0;0.168;0.0;0.189;0.0;0.105;0.0;0.007;0.203;0.007;0.0;0.009;-1;-1
1310;FORO DE OLHO DÁGUA DAS FLORES - VARA DO ÚNICO OFÍCIO DE OLHO DÁGUA DAS FLORES - TJAL;0.005;0.018;0.518;0.0;0.209;0.0;0.023;0.032;0.0;0.0;0.155;0.005;0.036;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.173;0.227;0.005;0.0;0.023;0.005;0.095;0.0;0.227;0.0;0.095;0.0;0.018;0.1;0.032;0.0;0.014;-1;-1
1311;FORO DE PALMEIRA DOS ÍNDIOS - 2ª VARA DE PALMEIRA DOS ÍNDIOS / CÍVEL - TJAL;0.031;0.016;0.0;0.0;0.457;0.0;0.132;0.0;0.0;0.016;0.124;0.0;0.225;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.651;0.0;0.07;0.008;0.047;0.225;0.0;0.0;0.008;-1;-1
1312;FORO DE PARIPUEIRA - VARA DO ÚNICO OFÍCIO DE PARIPUEIRA - TJAL;0.025;0.012;0.503;0.003;0.272;0.0;0.012;0.022;0.0;0.0;0.078;0.025;0.044;0.0;0.0;0.0;0.0;0.003;0.0;0.0;0.0;0.0;0.0;0.181;0.144;0.012;0.006;0.019;0.003;0.166;0.003;0.197;0.0;0.081;0.0;0.062;0.112;0.012;0.0;0.021;-1;-1
1313;FORO DE PASSO DE CAMARAGIBE - VARA  DE ÚNICO OFÍCIO DE PASSO DE CAMARAGIBE - TJAL;0.027;0.004;0.485;0.0;0.279;0.0;0.015;0.019;0.0;0.011;0.084;0.034;0.042;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.115;0.191;0.0;0.0;0.004;0.008;0.183;0.008;0.237;0.0;0.061;0.004;0.05;0.126;0.015;0.0;0.017;-1;-1
1314;FORO DE PILAR - VARA DO ÚNICO OFÍCIO DE PILAR - TJAL;0.096;0.006;0.44;0.0;0.232;0.0;0.009;0.009;0.0;0.021;0.16;0.0;0.027;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006;0.0;0.111;0.163;0.006;0.0;0.015;0.003;0.12;0.018;0.238;0.0;0.16;0.021;0.012;0.12;0.006;0.0;0.022;-1;-1
1315;FORO DE PIRANHAS - VARA DO ÚNICO OFÍCIO DE PIRANHAS - TJAL;0.072;0.007;0.409;0.0;0.305;0.0;0.011;0.022;0.0;0.007;0.136;0.007;0.025;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.108;0.194;0.0;0.0;0.007;0.004;0.093;0.004;0.161;0.0;0.201;0.0;0.014;0.186;0.029;0.0;0.018;-1;-1
1316;FORO DE PORTO CALVO - 1ª VARA DE PORTO CALVO - TJAL;0.108;0.014;0.432;0.0;0.216;0.0;0.041;0.047;0.0;0.007;0.101;0.02;0.014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007;0.0;0.115;0.135;0.0;0.0;0.0;0.007;0.189;0.0;0.223;0.0;0.135;0.0;0.02;0.122;0.047;0.0;0.01;-1;-1
1317;FORO DE PORTO REAL DO COLÉGIO - VARA DO ÚNICO OFÍCIO DO PORTO REAL DO COLÉGIO - TJAL;0.039;0.018;0.36;0.009;0.193;0.0;0.132;0.088;0.0;0.009;0.105;0.009;0.039;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.237;0.057;0.0;0.0;0.026;0.013;0.061;0.004;0.329;0.009;0.079;0.0;0.031;0.092;0.061;0.0;0.015;-1;-1
1318;FORO DE SANTA LUZIA DO NORTE - VARA DO ÚNICO OFÍCIO DE SANTA LUZIA DO NORTE - TJAL;0.033;0.002;0.382;0.003;0.197;0.0;0.01;0.007;0.028;0.04;0.221;0.005;0.071;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009;0.0;0.139;0.132;0.002;0.002;0.003;0.005;0.103;0.002;0.439;0.0;0.11;0.026;0.002;0.024;0.002;0.0;0.037;-1;-1
1319;FORO DE SÃO JOSÉ DA LAJE - VARA DO ÚNICO OFÍCIO DE SÃO JOSÉ DA LAJE - TJAL;0.085;0.009;0.326;0.0;0.389;0.0;0.025;0.028;0.0;0.003;0.076;0.0;0.057;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009;0.0;0.07;0.12;0.006;0.003;0.009;0.006;0.089;0.016;0.269;0.0;0.301;0.006;0.041;0.028;0.025;0.0;0.021;-1;-1
1320;FORO DE SÃO JOSÉ DA TAPERA - VARA DO ÚNICO OFÍCIO DE SÃO JOSÉ DA TAPERA - TJAL;0.003;0.006;0.462;0.003;0.18;0.0;0.054;0.009;0.0;0.009;0.078;0.042;0.147;0.0;0.0;0.003;0.0;0.003;0.0;0.0;0.0;0.0;0.0;0.132;0.243;0.006;0.0;0.018;0.0;0.072;0.003;0.339;0.0;0.123;0.0;0.009;0.045;0.009;0.0;0.022;-1;-1
1321;FORO DE SÃO SEBASTIÃO - VARA DO ÚNICO OFÍCIO DO SÃO SEBASTIÃO - TJAL;0.006;0.012;0.345;0.0;0.243;0.0;0.135;0.021;0.0;0.012;0.18;0.003;0.042;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003;0.0;0.093;0.135;0.0;0.003;0.012;0.003;0.093;0.018;0.459;0.003;0.051;0.003;0.051;0.06;0.012;0.0;0.022;-1;-1
1322;FORO DE TAQUARANA - VARA DO ÚNICO OFÍCIO DE TAQUARANA - TJAL;0.017;0.006;0.361;0.0;0.339;0.0;0.083;0.05;0.0;0.011;0.089;0.011;0.033;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011;0.0;0.15;0.089;0.0;0.0;0.011;0.0;0.144;0.0;0.333;0.0;0.128;0.006;0.022;0.089;0.017;0.0;0.012;-1;-1
1323;FORO DE TEOTÔNIO VILELA - VARA DO ÚNICO OFÍCIO DO TEOTÔNIO VILELA - TJAL;0.096;0.006;0.354;0.006;0.208;0.0;0.023;0.056;0.0;0.006;0.135;0.015;0.096;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.105;0.178;0.009;0.003;0.009;0.003;0.085;0.009;0.322;0.0;0.178;0.012;0.012;0.056;0.02;0.0;0.022;-1;-1
1324;FORO DE TRAIPU - VARA DO ÚNICO OFÍCIO DE TRAIPU - TJAL;0.005;0.004;0.304;0.0;0.26;0.002;0.004;0.018;0.011;0.062;0.2;0.009;0.121;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005;0.0;0.066;0.203;0.007;0.002;0.005;0.0;0.027;0.0;0.595;0.0;0.04;0.022;0.002;0.011;0.013;0.0;0.036;-1;-1
1325;FORO DE UNIÃO DOS PALMARES - 3ª VARA CRIMINAL DE UNIÃO DOS PALMARES - TJAL;0.0;0.0;0.947;0.0;0.0;0.0;0.0;0.029;0.0;0.0;0.0;0.01;0.005;0.0;0.0;0.01;0.0;0.0;0.0;0.0;0.0;0.019;0.0;0.252;0.257;0.053;0.005;0.01;0.024;0.306;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.029;0.044;0.013;-1;-1
1326;FOZ DO IGUAÇU - 1ª VARA CRIMINAL - TJPR;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.115;0.739;0.069;0.015;0.0;0.008;0.054;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.017;-1;-1
1327;FOZ DO IGUAÇU - 1ª VARA DA FAZENDA PÚBLICA - TJPR;0.717;0.0;0.0;0.0;0.048;0.0;0.0;0.0;0.0;0.0;0.152;0.0;0.069;0.0;0.0;0.0;0.0;0.0;0.014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.283;0.0;0.69;0.0;0.0;0.028;0.0;0.0;0.009;-1;-1
1328;FOZ DO IGUAÇU - 2ª VARA CRIMINAL - TJPR;0.0;0.0;0.997;0.0;0.0;0.0;0.0;0.003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04;0.836;0.063;0.006;0.0;0.006;0.046;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003;0.0;0.023;-1;-1
1329;FOZ DO IGUAÇU - 2ª VARA DA FAZENDA PÚBLICA - TJPR;0.667;0.0;0.0;0.0;0.13;0.0;0.0;0.0;0.0;0.0;0.204;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.241;0.0;0.759;0.0;0.0;0.0;0.0;0.0;0.007;-1;-1
1330;FOZ DO IGUAÇU - 3ª VARA CRIMINAL - TJPR;0.0;0.0;0.981;0.0;0.0;0.0;0.0;0.01;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01;0.0;0.0;0.0;0.0;0.0;0.01;0.0;0.048;0.781;0.01;0.019;0.0;0.0;0.133;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.014;-1;-1
1331;FRANCISCO BELTRÃO - 1ª VARA CÍVEL E DA FAZENDA PÚBLICA - TJPR;0.053;0.0;0.0;0.0;0.776;0.0;0.0;0.0;0.0;0.0;0.105;0.0;0.066;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.658;0.0;0.204;0.02;0.0;0.118;0.0;0.0;0.01;-1;-1
1332;FRANCISCO BELTRÃO - 2ª VARA CÍVEL E DA FAZENDA PÚBLICA - TJPR;0.048;0.016;0.0;0.0;0.714;0.0;0.0;0.0;0.0;0.0;0.206;0.0;0.016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.714;0.0;0.222;0.032;0.0;0.032;0.0;0.0;0.008;-1;-1
1333;FRANCISCO BELTRÃO - VARA CRIMINAL - TJPR;0.0;0.0;0.989;0.0;0.0;0.0;0.0;0.0;0.0;0.011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011;0.0;0.111;0.529;0.0;0.021;0.0;0.0;0.328;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.012;-1;-1
1334;FREI PAULO - TJSE;0.065;0.035;0.157;0.005;0.229;0.0;0.017;0.012;0.0;0.01;0.387;0.0;0.072;0.0;0.0;0.005;0.002;0.0;0.0;0.002;0.0;0.0;0.0;0.067;0.075;0.0;0.005;0.002;0.002;0.025;0.0;0.526;0.002;0.277;0.0;0.0;0.015;0.002;0.0;0.026;-1;-1
1335;FUNDÃO - VARA ÚNICA - TJES;0.053;0.005;0.422;0.0;0.316;0.0;0.043;0.011;0.0;0.0;0.112;0.016;0.016;0.0;0.0;0.0;0.0;0.005;0.0;0.0;0.0;0.0;0.005;0.118;0.267;0.016;0.0;0.037;0.005;0.011;0.0;0.278;0.0;0.246;0.011;0.0;0.005;0.0;0.0;0.012;-1;-1
1336;GARARU - TJSE;0.029;0.063;0.138;0.007;0.254;0.0;0.005;0.002;0.0;0.0;0.418;0.005;0.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.017;0.116;0.002;0.0;0.005;0.0;0.002;0.0;0.454;0.0;0.379;0.0;0.002;0.022;0.0;0.0;0.027;-1;-1
1337;GENERAL MAYNARD - TJSE;0.014;0.014;0.141;0.014;0.169;0.0;0.028;0.0;0.0;0.0;0.507;0.0;0.113;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.042;0.085;0.0;0.0;0.0;0.0;0.014;0.0;0.592;0.0;0.239;0.028;0.0;0.0;0.0;0.0;0.005;-1;-1
